"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"D1"	"D2"	"D3"	"D4"	"D5"	"D6"	"D7"	"D8"	"D9"	"D10"	"E1"	"E2"	"E3"	"E4"	"E5"	"E6"	"E7"	"E8"	"E9"	"E10"	"F1"	"F2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"H1"	"H2"	"H3"	"H4"	"H5"	"H6"	"H7"	"H8"	"H9"	"H10"	"I1"	"I2"	"I3"	"I4"	"I5"	"I6"	"I7"	"I8"	"I9"	"I10"	"J1"	"J2"	"J3"	"J4"	"J5"	"J6"	"J7"	"J8"	"J9"	"J10"	"K1"	"K2"	"K3"	"K4"	"K5"	"K6"	"K7"	"K8"	"K9"	"K10"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"L7"	"L8"	"L9"	"L10"	"M1"	"M2"	"M3"	"M4"	"M5"	"M6"	"M7"	"M8"	"M9"	"M10"	"N1"	"N2"	"N3"	"N4"	"N5"	"N6"	"N7"	"N8"	"N9"	"N10"	"O1"	"O2"	"O3"	"O4"	"O5"	"O6"	"O7"	"O8"	"O9"	"O10"	"P1"	"P2"	"P3"	"P4"	"P5"	"P6"	"P7"	"P8"	"P9"	"P10"	"age"	"gender"	"accuracy"	"country"	"source"	"elapsed"
3	3	2	3	4	2	2	4	4	4	3	5	4	5	5	5	2	4	3	1	3	1	1	2	5	4	3	4	5	4	3	1	2	5	5	5	5	4	5	2	1	3	1	4	5	5	3	5	4	1	3	2	1	3	3	1	3	5	3	4	4	4	4	4	4	5	3	4	1	2	2	2	3	3	4	3	1	3	3	1	3	2	4	5	5	3	4	4	2	3	2	3	3	5	3	3	3	5	2	5	3	3	3	3	4	3	4	2	2	3	4	2	3	1	1	2	3	3	1	3	4	3	3	3	3	4	4	4	3	3	2	3	3	3	5	4	3	5	2	5	3	3	3	3	3	3	3	5	3	5	4	4	4	3	3	3	4	2	4	3	5	3	3	33	2	97	US	1	1179
5	4	5	5	5	4	5	4	1	2	4	3	4	4	2	3	5	4	2	1	4	4	4	1	4	2	2	3	4	5	3	5	4	4	4	2	4	4	3	2	2	2	5	3	4	5	2	5	3	1	5	1	3	2	4	5	3	3	4	4	4	5	4	4	4	2	1	4	3	3	1	4	4	5	3	4	3	5	5	4	2	5	5	2	2	3	1	2	5	5	4	4	5	3	4	4	4	3	3	4	2	4	4	1	2	1	1	1	5	5	5	5	4	5	4	5	5	5	5	5	5	1	2	4	4	5	3	5	4	1	3	2	3	4	2	2	4	2	4	3	4	4	5	5	4	4	3	4	2	1	2	3	2	4	2	4	4	3	3	5	2	5	4	46	2	90	US	6	663
4	4	4	4	4	4	4	3	2	3	4	2	5	4	4	3	4	4	4	4	4	2	4	2	3	4	4	4	4	2	3	2	4	4	4	4	4	4	4	2	2	3	4	2	4	3	4	4	3	3	2	2	4	3	3	1	4	3	3	3	3	3	2	4	4	1	4	4	4	2	2	4	4	4	4	4	2	4	4	4	2	2	2	2	4	4	2	3	2	3	4	4	4	2	4	2	4	2	2	2	3	2	2	2	2	2	2	2	2	3	3	3	4	4	4	4	5	4	4	4	2	2	4	3	4	4	3	4	2	2	2	2	2	2	3	4	3	4	4	4	4	4	5	4	2	4	4	4	4	2	2	2	2	4	2	4	4	4	4	4	4	4	2	30	2	80	GB	1	631
4	4	4	4	4	3	4	3	2	2	3	4	5	5	5	2	5	4	5	4	3	2	5	5	2	3	5	5	2	2	2	2	3	4	3	3	4	4	3	4	2	4	2	1	4	5	5	4	2	2	1	3	1	3	4	3	5	3	3	1	4	3	3	2	2	4	3	4	2	2	3	3	3	4	4	2	4	4	5	4	4	2	2	2	3	5	2	3	2	3	4	5	3	1	3	1	2	1	3	4	2	4	5	3	3	4	3	4	3	2	4	4	4	5	4	4	4	2	3	3	4	3	4	2	5	4	2	4	5	2	3	3	1	1	3	4	1	4	2	4	5	4	2	5	4	3	4	4	4	1	2	1	4	2	1	1	2	2	3	2	4	4	4	19	2	80	SE	2	1300
4	3	3	3	4	3	4	2	4	2	2	3	3	4	3	3	4	3	3	3	2	3	3	3	4	4	3	3	3	2	2	3	3	3	3	3	3	5	3	2	3	3	4	3	4	4	3	4	4	1	3	3	2	3	4	1	5	2	3	2	4	3	4	4	5	4	4	4	3	2	1	2	1	1	2	2	4	2	3	4	5	3	2	2	4	4	3	3	3	3	4	4	2	3	3	3	4	4	3	4	3	4	3	3	2	1	3	3	4	4	3	3	4	4	3	3	4	2	4	3	4	2	3	2	3	4	4	2	5	4	3	3	3	1	3	2	2	2	2	3	4	3	3	4	4	4	3	4	2	3	2	2	4	3	3	2	4	3	3	3	3	5	4	18	2	70	SE	2	1155
4	4	4	2	3	3	4	3	2	3	3	3	3	4	4	3	2	3	3	4	3	4	5	2	3	3	2	2	4	4	4	3	3	2	2	4	3	3	3	3	2	3	2	2	4	3	2	3	4	2	2	2	1	2	3	1	3	2	3	2	4	3	2	2	4	3	3	3	4	4	2	4	4	3	2	3	3	3	3	4	2	3	2	2	4	3	3	4	3	3	4	3	2	4	5	4	5	4	3	4	3	1	1	3	3	3	3	4	2	2	4	2	2	4	3	4	4	3	3	3	2	2	3	3	4	3	2	3	3	4	4	3	3	2	4	4	3	4	4	3	3	3	2	4	3	4	3	2	2	2	3	2	3	4	3	4	3	4	3	4	3	3	2	19	2	90	SE	2	1178
4	4	5	3	4	3	5	2	2	2	3	3	4	4	3	3	3	4	3	3	4	2	3	5	4	3	3	4	2	2	2	2	2	1	3	4	4	3	3	3	3	3	2	3	3	3	3	4	3	3	3	3	2	3	3	1	3	3	3	3	3	3	3	4	4	4	5	4	1	1	2	2	3	4	4	3	3	5	5	2	1	3	1	1	4	3	1	2	1	3	5	4	3	3	5	4	5	5	3	3	2	2	2	3	3	2	4	3	4	4	3	5	4	3	2	3	3	3	3	2	3	4	4	5	3	3	3	3	2	5	3	3	2	2	3	4	4	4	4	4	3	4	1	4	3	3	2	3	3	4	3	4	2	1	1	1	3	3	3	1	5	5	3	18	1	99	SE	2	972
4	4	4	4	4	4	4	4	2	2	4	3	3	5	4	4	3	3	2	2	1	3	1	4	4	4	3	4	2	2	2	2	2	2	3	3	3	3	3	3	2	3	3	2	2	5	3	4	3	1	3	3	2	2	4	1	3	3	3	3	4	3	4	4	2	2	3	2	3	3	2	3	4	4	5	4	1	3	4	3	1	3	3	2	2	4	3	4	2	3	3	3	4	3	5	5	5	4	3	4	3	1	1	4	4	3	3	3	2	2	3	3	3	4	2	2	4	3	3	2	3	4	4	5	5	4	3	5	2	2	2	2	3	2	3	3	3	3	4	3	4	4	4	3	1	1	3	2	4	3	3	3	3	2	2	3	3	4	2	4	4	4	2	18	1	95	SE	2	1359
2	3	2	4	3	3	2	3	2	3	2	4	3	4	3	3	5	2	2	3	3	4	2	2	3	3	4	1	3	2	2	3	4	1	1	2	1	2	3	5	4	5	2	1	1	4	3	4	2	2	3	2	4	3	4	1	4	2	2	2	5	2	1	2	2	3	1	2	5	4	5	5	5	1	4	1	2	2	1	5	4	2	2	2	4	3	3	4	1	3	4	3	3	4	3	4	4	3	3	4	4	2	2	5	5	5	0	5	4	2	3	4	4	5	3	4	4	4	3	4	2	2	2	2	2	4	2	2	4	5	3	4	4	2	3	2	3	3	4	4	4	4	4	4	2	3	2	3	4	2	4	1	3	4	4	3	4	2	3	2	1	3	3	19	1	75	SE	1	1424
4	4	5	4	4	4	4	4	3	1	4	2	4	4	4	3	3	4	4	2	4	3	4	2	4	3	2	3	3	2	2	2	4	3	2	2	2	4	4	4	4	4	4	2	2	3	4	3	1	4	4	4	4	4	4	4	3	2	2	4	3	4	4	3	2	4	4	3	3	3	4	4	4	2	2	1	3	5	5	1	4	4	4	2	4	4	4	4	2	2	3	4	4	4	2	1	2	4	3	4	4	3	4	4	4	4	4	4	4	4	2	2	4	5	3	4	5	4	4	4	2	2	4	4	2	4	3	4	4	4	4	4	4	4	2	4	4	4	4	4	4	4	4	5	4	4	3	4	4	4	4	5	3	2	3	2	4	3	4	3	3	5	3	23	2	80	NZ	6	525
4	4	4	4	4	4	4	2	2	2	4	4	4	4	4	4	4	4	4	3	4	2	2	4	4	4	4	4	2	2	2	2	2	4	4	4	4	4	4	2	2	2	2	3	3	3	2	3	2	2	2	3	4	4	4	2	4	3	2	4	3	4	4	4	4	3	4	4	2	2	2	3	2	4	4	4	2	4	3	2	3	2	2	2	2	2	2	3	2	4	4	4	4	3	3	4	3	4	4	2	4	2	2	3	2	3	3	2	4	4	3	3	4	2	2	2	4	4	2	2	4	4	4	3	4	4	3	4	2	2	2	2	2	2	4	4	3	4	4	4	4	4	2	0	4	4	3	4	4	4	3	4	3	2	2	3	2	2	2	4	4	4	4	47	1	95	NL	1	928
5	4	5	4	2	2	5	2	2	3	4	4	5	5	4	5	2	5	4	2	2	2	1	2	4	2	2	1	4	4	2	4	2	4	4	4	2	5	4	1	2	2	2	4	5	4	4	4	4	2	2	2	2	2	4	1	4	4	2	4	5	2	4	4	5	3	2	4	2	2	1	2	2	4	4	5	2	4	4	4	4	1	1	5	4	2	4	5	3	2	2	1	2	4	5	4	5	4	2	5	2	2	2	4	4	2	2	4	2	4	1	1	2	2	4	4	5	4	5	4	2	2	1	4	4	4	4	4	2	2	2	2	2	3	1	2	2	2	4	2	5	4	5	4	2	4	4	2	2	1	4	4	4	4	2	4	4	2	4	2	2	4	3	18	2	88	US	1	688
1	3	4	3	3	4	4	3	5	3	4	3	5	5	4	5	5	5	5	2	5	1	1	2	2	3	4	2	3	4	4	2	2	3	1	4	5	4	4	2	1	4	1	3	3	4	3	4	4	1	2	2	1	1	3	4	3	1	2	2	5	3	3	3	3	3	2	3	4	3	2	5	3	5	5	5	1	1	2	1	2	1	4	3	4	5	4	4	1	2	2	3	2	5	5	5	5	4	4	4	2	1	1	4	5	4	5	3	1	2	2	2	3	2	1	2	4	4	2	1	2	2	4	4	5	5	4	5	1	1	1	1	1	4	4	4	4	4	5	5	5	3	1	4	2	3	4	4	5	5	5	4	4	4	2	3	2	2	2	3	1	5	3	20	2	90	US	2	88913
5	5	3	4	5	5	3	3	1	2	3	2	5	5	5	2	4	3	2	4	3	1	1	3	3	4	3	5	4	2	2	3	1	4	4	3	3	3	4	2	2	3	2	3	5	5	4	4	2	4	1	1	1	4	4	2	4	5	2	3	2	2	4	5	5	5	5	5	1	1	2	1	2	5	4	5	1	3	4	1	1	2	3	3	5	3	2	3	2	2	4	4	3	3	4	3	3	3	4	3	4	4	3	3	2	1	1	2	5	4	3	3	3	3	3	2	3	3	3	2	2	3	5	4	5	4	5	3	2	2	2	2	2	1	0	2	2	2	3	3	4	5	2	4	3	2	5	3	4	3	3	3	2	1	1	4	2	2	2	2	4	5	5	25	1	98	IN	1	1675
1	1	1	1	2	2	1	4	3	4	4	5	5	5	4	4	5	5	2	2	2	2	2	5	4	4	4	5	2	2	2	2	1	4	2	5	5	4	5	4	1	2	1	2	1	4	1	4	1	3	4	2	2	2	3	1	3	1	3	4	4	3	4	2	1	1	2	2	4	4	4	5	5	2	4	3	1	2	3	2	3	2	2	4	4	3	4	4	2	2	2	3	2	4	4	4	4	4	4	4	2	1	2	5	4	5	3	4	1	1	1	1	1	2	1	1	4	4	1	2	5	5	5	4	4	4	4	3	2	2	2	1	2	4	4	5	4	4	5	5	3	2	2	4	4	4	5	4	3	2	1	2	4	2	1	4	4	2	2	2	5	4	2	22	1	88	FR	6	485
4	4	4	4	3	4	4	3	2	3	4	4	4	4	4	3	4	4	3	2	2	2	3	4	4	4	4	4	3	2	4	2	2	4	3	4	4	4	4	3	3	3	2	3	3	3	3	4	3	3	4	2	3	3	4	5	4	3	2	4	4	3	4	4	4	3	4	4	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	2	4	3	3	3	2	3	3	4	3	3	3	3	2	3	3	3	3	3	3	3	2	3	3	3	4	4	3	4	3	2	2	3	3	3	2	3	4	4	4	3	4	4	4	3	3	3	3	3	3	2	3	3	3	4	4	3	4	5	2	3	3	4	3	3	3	3	3	2	3	3	2	3	3	3	3	3	4	4	4	45	1	80	GB	1	1127
4	2	2	3	4	3	3	5	3	2	3	2	4	4	5	3	2	2	4	2	3	4	4	4	5	4	4	2	1	3	1	1	3	3	3	2	5	2	4	4	3	1	1	3	3	4	3	3	2	3	3	1	3	3	2	5	3	3	5	5	2	5	4	3	3	4	5	4	2	2	4	4	5	2	1	1	1	1	3	5	4	5	3	4	3	2	2	4	4	3	4	1	1	2	2	3	3	3	3	3	4	4	3	3	3	2	3	3	2	3	1	3	2	4	2	2	4	2	2	2	2	3	4	2	3	4	2	3	5	1	4	3	5	3	4	3	2	4	2	4	3	5	2	2	1	4	2	4	4	2	2	2	3	4	4	3	4	3	5	4	2	4	3	15	1	70	ZA	2	2182
2	2	4	4	4	3	4	4	2	2	4	1	5	4	1	4	5	5	4	5	5	2	1	1	4	2	5	4	4	5	3	1	2	3	2	4	5	4	3	2	2	4	2	2	2	5	2	4	1	2	3	3	2	5	4	1	4	2	2	2	5	2	2	5	2	4	4	4	2	1	2	2	3	2	4	1	2	2	1	1	1	1	1	4	4	4	4	5	4	2	1	4	1	2	5	4	5	4	3	4	4	1	1	5	4	2	5	2	1	2	1	2	4	4	2	2	4	4	2	3	1	2	4	4	2	5	2	3	1	2	2	2	3	4	5	5	2	5	4	3	3	2	1	4	1	3	4	4	2	4	5	4	1	2	1	4	4	3	2	4	4	1	4	21	1	85	GB	6	1025
4	4	4	4	4	4	4	4	2	3	3	1	4	4	3	3	4	4	4	3	4	4	2	1	4	3	4	2	2	1	1	2	2	1	3	4	3	3	3	3	2	3	2	4	5	4	4	4	4	2	5	4	1	5	4	1	4	1	1	1	4	1	2	5	4	4	4	4	2	2	2	3	3	2	4	1	3	4	4	1	5	3	2	4	4	4	2	2	1	3	4	4	2	1	4	4	3	3	3	3	4	3	2	2	1	2	1	4	4	4	4	4	4	4	3	4	4	4	2	4	2	3	4	1	4	4	4	4	3	2	4	4	4	1	4	1	3	2	4	4	5	4	3	4	3	4	4	2	4	3	4	4	4	4	4	4	4	4	4	4	2	4	4	17	2	98	GB	6	634
4	5	4	5	5	4	4	3	1	3	4	4	4	5	4	3	3	5	3	3	2	1	2	3	4	3	4	2	4	3	1	1	4	3	3	4	4	4	3	3	2	3	2	3	4	5	3	5	4	1	3	3	1	5	4	1	3	2	3	2	2	3	3	5	3	5	5	5	1	2	3	3	4	1	4	1	1	4	5	1	5	2	3	4	5	4	3	4	1	3	4	3	4	4	4	2	5	3	3	4	4	1	2	3	2	1	4	3	4	5	3	4	4	3	3	4	5	4	4	3	1	2	4	2	4	4	5	1	2	2	2	2	4	3	2	2	4	2	4	4	5	5	4	4	2	4	4	3	4	1	4	1	4	4	4	4	4	3	4	5	2	2	3	18	2	90	GB	6	539
4	4	4	4	4	4	4	2	5	3	4	1	2	1	1	4	2	2	4	5	4	4	2	4	2	2	3	1	4	2	4	2	4	2	1	4	4	2	4	4	4	4	4	5	5	4	3	4	5	2	2	4	2	3	2	2	2	1	3	4	5	3	4	4	4	1	2	2	4	3	4	2	4	1	1	1	3	4	1	4	5	4	4	4	2	4	5	2	3	2	2	2	3	4	2	3	5	3	2	4	2	2	4	2	4	2	4	2	4	2	2	3	2	4	4	4	4	4	2	2	2	1	4	1	4	3	4	3	4	4	4	4	2	3	3	4	3	2	3	4	5	2	2	4	4	4	2	2	4	4	2	4	4	5	5	4	2	4	4	4	2	2	1	18	2	50	GB	6	688
4	4	4	4	5	4	4	2	2	2	4	2	4	4	3	4	4	4	4	4	3	1	1	2	4	4	2	4	2	2	1	2	2	2	2	5	4	3	4	4	3	4	2	4	4	5	2	4	4	1	2	2	4	4	4	2	4	2	2	2	4	2	2	4	4	2	4	4	2	1	2	2	2	4	4	4	4	5	5	1	2	2	2	2	2	2	4	4	2	4	4	4	4	4	4	4	4	3	1	4	4	2	2	2	2	1	2	2	4	4	4	5	4	5	4	5	5	2	4	5	4	1	4	1	2	4	2	4	4	4	2	4	2	2	1	2	2	2	2	4	4	4	5	4	1	4	2	3	4	1	5	2	4	3	2	4	4	4	4	4	4	4	2	17	2	100	GB	6	2330
3	3	4	4	3	3	3	2	3	4	3	2	4	3	3	2	3	3	4	4	3	3	2	3	2	3	4	3	3	2	3	3	3	2	2	2	1	3	2	4	2	4	3	2	1	4	2	4	1	3	4	3	4	2	4	2	3	1	3	2	1	3	2	4	1	1	3	2	3	2	3	4	4	4	5	4	4	4	1	5	5	2	4	4	4	4	3	4	2	1	2	4	4	4	4	2	4	3	3	2	3	2	1	4	3	4	4	4	2	2	1	2	2	4	3	3	4	4	4	3	2	4	2	3	3	3	2	2	4	3	4	3	4	3	4	4	3	1	1	4	2	2	4	3	3	3	2	2	4	4	4	4	5	3	2	4	4	3	3	3	3	3	3	18	2	70	GB	6	520
5	5	4	4	5	4	5	2	1	2	3	3	4	3	4	3	2	4	4	4	4	2	2	3	0	3	4	3	4	2	4	2	2	2	2	4	4	2	4	3	2	4	2	2	5	5	5	5	5	1	1	1	1	2	2	1	2	3	4	4	5	2	4	3	4	3	4	4	3	4	2	4	4	3	3	2	1	4	4	1	4	2	3	2	4	4	3	3	4	3	3	3	2	4	5	4	5	4	5	4	2	2	2	3	3	3	2	2	5	4	3	4	4	5	2	3	4	4	4	4	2	3	3	5	5	5	4	4	1	1	2	1	2	3	2	4	2	1	3	4	5	5	4	3	1	4	3	3	3	4	4	4	4	4	3	2	4	3	4	2	3	4	4	17	2	90	GB	6	760
4	4	3	4	4	3	4	3	3	3	3	3	3	3	3	3	3	2	3	4	4	3	4	2	3	3	3	2	4	4	4	3	2	3	2	4	3	4	3	4	2	4	4	3	4	4	4	4	3	4	4	4	2	3	4	2	3	2	2	4	4	4	3	3	4	2	3	3	4	3	3	5	4	4	4	4	2	4	3	3	4	4	2	4	3	4	4	4	3	2	3	3	3	3	4	3	4	3	3	3	3	2	2	3	3	2	4	2	4	3	3	3	3	4	3	4	4	4	4	2	4	2	3	3	4	4	3	2	4	2	4	2	3	4	4	4	4	3	4	4	4	3	3	2	2	3	2	3	3	3	4	4	4	4	5	4	4	3	3	3	2	3	2	18	2	65	GB	1	688
4	4	4	4	4	4	4	4	1	2	2	4	4	4	4	2	4	4	4	4	2	4	2	4	4	4	4	2	1	2	1	2	2	3	4	2	4	4	2	2	2	4	2	3	4	4	4	4	4	1	2	4	1	4	4	1	4	2	2	4	1	4	4	4	4	2	4	4	2	1	2	4	2	2	4	2	2	4	4	2	4	2	4	4	2	2	2	5	2	4	4	4	2	4	4	4	4	2	3	4	4	2	2	4	2	2	4	2	4	4	2	4	4	2	2	4	4	4	4	2	2	4	2	4	4	4	2	2	2	4	2	2	2	1	2	4	2	4	2	4	4	4	5	2	4	4	4	4	4	4	5	4	4	4	2	2	2	4	2	2	2	4	5	18	2	100	GB	6	634
4	4	4	4	3	4	4	2	4	2	3	3	2	4	4	4	2	4	2	4	3	2	3	2	5	4	4	2	2	2	1	2	3	4	4	4	4	4	3	1	3	2	2	4	4	4	4	4	4	2	1	3	2	4	4	5	3	3	2	3	5	2	3	5	4	4	4	4	2	1	4	2	3	4	4	4	3	4	5	1	4	3	2	2	3	2	2	3	1	4	4	4	3	3	2	4	2	3	3	3	3	4	4	2	2	1	4	2	4	4	3	3	5	2	2	2	2	2	4	3	3	4	4	3	3	4	3	4	3	2	3	2	4	3	2	4	2	1	3	4	4	4	4	4	4	4	4	3	4	4	4	2	2	4	4	4	4	3	4	4	2	4	2	17	2	100	GB	6	2317
4	4	4	4	4	4	4	2	2	3	4	3	4	5	4	4	2	2	1	3	4	3	4	2	4	2	4	4	4	2	1	2	2	3	3	4	4	4	4	2	2	3	2	4	4	5	4	5	4	4	2	4	1	4	4	5	4	3	2	4	1	4	4	4	4	4	4	4	2	2	2	2	2	3	5	3	1	4	3	4	2	3	2	2	4	3	3	4	1	4	3	4	4	4	4	4	4	2	4	4	2	4	5	2	1	2	4	4	4	3	2	4	5	4	2	3	4	4	3	2	2	2	4	3	4	4	3	2	4	4	2	4	3	2	4	4	2	4	3	3	4	5	2	3	3	4	4	2	2	3	4	4	3	4	2	4	4	2	4	3	2	4	4	18	1	90	GB	6	2422
4	4	3	3	4	4	5	4	3	3	3	2	4	4	2	4	3	4	4	4	4	2	2	2	2	3	2	1	4	4	2	1	4	2	2	3	2	3	4	2	2	4	4	4	5	4	4	4	4	2	2	3	1	3	3	2	4	2	3	4	4	3	3	3	5	2	4	4	4	3	2	4	4	3	3	2	2	4	3	2	3	3	3	5	4	4	4	4	3	3	4	2	2	3	4	3	4	4	3	4	2	2	2	4	2	2	4	4	2	2	3	4	1	4	4	4	4	4	5	4	2	2	2	2	4	3	3	3	3	2	3	3	3	3	3	4	3	2	3	5	4	2	2	4	1	3	3	3	2	3	5	2	5	5	5	2	4	4	4	4	1	3	2	17	2	95	GB	6	2284
4	4	4	4	4	4	5	4	2	3	3	2	4	3	2	2	2	3	4	4	4	4	4	2	4	3	5	4	4	3	2	3	2	2	2	4	3	3	3	2	3	2	2	4	4	4	3	4	3	3	2	2	2	3	4	3	4	3	3	2	2	3	3	4	3	2	3	3	4	4	3	5	4	2	1	1	5	2	3	2	5	4	4	4	3	4	3	3	2	4	4	4	3	3	2	3	4	3	3	4	2	3	3	3	2	3	4	4	4	4	3	4	4	5	3	4	4	4	4	3	3	4	3	2	4	3	3	4	3	3	3	3	3	4	4	3	3	3	4	4	5	5	3	3	4	4	4	3	4	3	4	4	3	3	4	4	3	4	3	3	3	4	4	17	0	90	GB	6	754
4	4	4	4	4	4	4	3	2	2	0	3	4	4	4	4	2	2	4	1	4	4	5	2	3	2	2	2	4	4	3	3	4	2	2	4	2	2	3	2	2	4	4	4	5	5	3	5	4	1	2	2	1	4	4	4	4	2	3	3	4	2	3	3	4	3	4	4	3	4	3	4	3	2	2	1	3	2	3	3	4	3	5	4	2	4	5	4	4	2	3	2	2	4	2	4	4	4	4	4	2	2	2	4	4	2	4	4	2	2	4	2	3	5	4	4	5	4	4	5	1	2	2	2	4	4	4	2	3	2	4	3	2	4	4	4	4	4	4	4	3	3	3	5	2	3	3	2	4	2	4	3	4	4	4	3	2	2	3	3	2	3	4	17	2	90	GB	6	2135
4	4	4	4	4	3	4	3	2	3	3	3	4	4	3	4	3	4	4	4	4	2	1	2	4	4	4	2	4	2	2	2	3	4	3	4	4	4	3	2	2	3	2	3	4	4	4	4	3	1	3	3	2	2	4	3	3	1	3	3	4	3	4	4	4	4	4	4	2	3	4	3	2	4	3	4	4	5	3	2	3	3	2	3	4	4	2	3	2	2	3	4	2	4	3	3	4	3	3	3	2	2	2	4	2	1	3	3	3	3	4	3	3	4	3	3	4	4	3	3	2	2	4	3	3	4	3	2	2	2	3	2	3	2	4	4	3	4	3	4	4	4	4	4	2	4	2	2	2	2	2	2	4	4	4	3	3	3	4	3	2	4	2	17	2	100	GB	6	1979
5	4	4	4	4	3	4	2	2	2	4	2	4	4	4	4	2	4	2	4	3	4	2	2	4	2	2	4	4	2	2	2	2	5	4	4	4	5	4	2	2	4	2	2	4	4	4	4	2	1	4	2	2	1	2	2	2	3	4	4	4	2	4	4	4	4	4	4	2	2	2	2	2	1	4	1	2	3	4	2	3	2	2	4	4	4	2	2	3	4	4	3	3	4	4	4	0	4	4	4	1	2	2	2	4	2	2	2	4	4	4	4	4	4	2	4	5	4	1	2	2	4	3	1	4	4	2	3	2	2	4	2	2	2	4	3	2	2	2	2	5	4	4	4	2	4	2	3	1	2	2	2	4	2	2	4	4	1	4	4	4	2	1	18	2	96	GB	6	1430
5	4	4	4	4	4	4	2	2	3	5	4	4	2	2	4	2	2	3	3	3	2	2	4	4	2	2	4	3	3	2	3	2	2	1	2	4	3	3	3	3	3	3	3	2	4	4	4	3	3	3	2	3	3	4	5	4	3	4	3	1	2	2	5	4	2	4	4	1	2	3	2	2	1	1	1	2	3	4	2	4	3	4	3	5	3	2	4	2	4	4	4	3	3	2	3	3	1	3	4	3	3	3	3	3	2	2	3	3	4	3	3	3	5	4	4	5	5	2	4	1	3	3	1	2	3	4	2	3	2	3	3	3	2	3	3	3	5	3	3	4	2	3	3	2	4	3	3	2	3	3	3	4	3	2	4	4	5	4	4	4	4	4	18	2	97	GB	6	2362
5	5	5	4	5	5	5	2	2	1	5	5	5	5	5	5	4	5	5	3	1	1	1	4	5	4	2	2	1	1	1	2	2	5	4	5	4	5	4	2	2	1	1	1	2	5	1	5	1	1	5	1	2	3	5	1	5	3	2	4	5	2	4	4	2	3	4	5	1	2	2	2	2	5	5	5	2	5	5	1	2	1	1	1	3	2	2	3	1	4	4	5	5	3	5	5	5	5	2	5	2	2	2	1	1	1	2	1	5	5	4	2	5	1	2	2	2	3	2	2	4	4	5	5	5	5	5	4	1	1	1	2	1	2	4	5	5	5	5	5	1	2	1	3	2	5	4	5	2	4	5	5	5	4	2	2	2	1	1	4	4	4	5	48	2	98	US	1	937
1	1	3	1	1	2	5	5	5	1	2	4	5	5	5	5	5	5	3	5	1	1	1	5	1	4	1	4	5	5	5	5	5	3	5	4	3	4	2	1	1	1	4	1	1	3	1	5	1	4	5	1	4	1	2	1	1	1	3	4	4	3	2	1	1	1	1	1	5	5	1	5	5	5	5	4	5	1	3	2	3	5	5	1	5	3	5	3	2	3	2	2	3	5	5	1	5	5	1	1	5	5	5	5	5	3	5	5	1	1	1	1	4	5	2	2	5	5	5	4	1	1	2	5	3	5	5	1	1	1	1	1	1	5	5	5	5	5	5	5	1	1	1	5	4	5	4	5	1	1	3	1	2	5	5	4	5	1	4	3	5	5	4	23	1	90	HR	2	1026
3	3	3	2	5	3	3	3	3	1	4	3	5	5	5	4	4	5	2	2	2	4	2	3	5	3	5	4	4	3	1	4	1	5	5	4	4	5	5	3	1	3	1	4	3	4	3	3	4	4	3	3	4	4	4	2	5	5	3	4	3	3	5	4	4	3	4	5	2	4	2	4	3	2	4	2	2	4	4	3	1	1	1	2	4	3	4	2	3	3	3	4	3	4	4	4	2	4	3	5	3	4	4	3	3	3	4	4	3	3	4	3	4	4	1	2	4	4	3	2	2	3	3	5	5	5	5	5	1	1	1	1	2	3	4	5	3	4	5	5	4	3	1	3	4	4	5	5	2	3	4	2	5	2	2	4	3	3	2	2	4	4	5	21	1	95	DK	2	1089
4	4	4	4	5	3	5	2	2	2	3	4	5	5	4	3	3	5	2	4	4	2	3	2	3	4	4	4	2	1	1	2	2	4	4	3	3	4	4	2	2	3	3	4	4	3	4	4	4	2	2	3	1	3	4	2	4	4	1	4	4	2	3	4	2	4	3	2	3	3	3	4	3	4	5	4	1	5	5	3	3	3	2	3	4	4	4	4	2	4	3	4	3	4	5	5	5	3	2	3	4	5	5	4	3	3	3	4	2	2	2	2	2	3	2	4	3	3	2	2	3	3	3	3	5	5	3	4	2	2	4	2	2	2	4	3	3	2	3	3	4	4	4	4	1	4	3	3	4	4	4	2	4	2	1	4	3	3	4	3	4	4	5	19	1	80	DK	2	715
